list-dl-m,2,32,1,192,1125508,5862
list-dl-m,4,1,1,12,148364,12363
list-dl-m,4,2,1,24,162539,6772
list-dl-m,4,4,1,48,198851,4142
list-dl-m,4,8,1,96,242769,2528
list-dl-m,4,16,1,192,869289,4527
list-dl-m,4,32,1,384,2702182,7036
list-dl-m,8,1,1,24,290739,12114
list-dl-m,8,2,1,48,282516,5885
list-dl-m,8,4,1,96,349028,3635
list-dl-m,8,8,1,192,675927,3520
list-dl-m,8,16,1,384,2622185,6828
list-dl-m,8,32,1,768,8658090,11273
list-dl-m,12,1,1,36,468990,13027
list-dl-m,12,2,1,72,458457,6367
list-dl-m,12,4,1,144,392325,2724
list-dl-m,12,8,1,288,1418734,4926
list-dl-m,12,16,1,576,4422393,7677
list-dl-m,12,32,1,1152,19327667,16777
list-id-m,2,1,1,6,150373,25062
list-id-m,2,2,1,12,94766,7897
list-id-m,2,4,1,24,121439,5059
list-id-m,2,8,1,48,153644,3200
list-id-m,2,16,1,96,158785,1654
list-id-m,2,32,1,192,326907,1702
list-id-m,4,1,1,12,155704,12975
list-id-m,4,2,1,24,168528,7022
list-id-m,4,4,1,48,152339,3173
list-id-m,4,8,1,96,156022,1625
list-id-m,4,16,1,192,294307,1532
list-id-m,4,32,1,384,693324,1805
list-id-m,8,1,1,24,274030,11417
list-id-m,8,2,1,48,389380,8112
list-id-m,8,4,1,96,308464,3213
list-id-m,8,8,1,192,490596,2555
list-id-m,8,16,1,384,675540,1759
list-id-m,8,32,1,768,1621722,2111
list-id-m,12,1,1,36,514233,14284
list-id-m,12,2,1,72,431435,5992
list-id-m,12,4,1,144,385131,2674
list-id-m,12,8,1,288,408347,1417
list-id-m,12,16,1,576,1090997,1894
list-id-m,12,32,1,1152,2474968,2148
list-idl-m,2,1,1,6,94659,15776
list-idl-m,2,2,1,12,117193,9766
list-idl-m,2,4,1,24,113563,4731
list-idl-m,2,8,1,48,192340,4007
list-idl-m,2,16,1,96,418277,4357
list-idl-m,2,32,1,192,1207766,6290
list-idl-m,4,1,1,12,141213,11767
list-idl-m,4,2,1,24,136985,5707
list-idl-m,4,4,1,48,168627,3513
list-idl-m,4,8,1,96,411373,4285
